MARITAL_STATUS,EDUCATION_LEVEL,RESIDENTAL_STATUS,LOAN_AMOUNT,INCOME,GENDER,NUMBER_OF_PRIOR_LOANS,AGE,TENURE,PRESENT_EMPLOYMENT_SINCE,FAMILY_SIZE,OCCUPATION,Home_Loan_Approval_Prediction
Married,Bachelor's Degree,Tenant,15000.0,2150.0,Female,1.0,45.0,55.0,More Than Seven Years,4.0,Professional,0
Divorced,Bachelor's Degree,Owner,40000.0,6250.0,Female,1.0,45.0,5.0,Less Than Seven Years,2.0,Manager,1
Divorced,Bachelor's Degree,Tenant,95000.0,2750.0,Female,0.0,33.0,7.0,Unemployed,5.0,Farmer,0
Married,Bachelor's Degree,Tenant,20000.0,2750.0,Female,2.0,26.0,14.0,Less Than Four Years,4.0,Army,0
Single,Master's Degree,Tenant,20000.0,2150.0,Female,2.0,63.0,8.0,Less Than Seven Years,3.0,Clerical,0
Married,Bachelor's Degree,Tenant,10000.0,2750.0,Female,1.0,21.0,48.0,Unemployed,7.0,Manager,0
Married,Bachelor's Degree,Tenant,20000.0,6250.0,Male,0.0,34.0,10.0,Less Than Four Years,4.0,Manager,0
Married,Master's Degree,Tenant,40000.0,2150.0,Female,2.0,33.0,27.0,Less Than Four Years,2.0,Worker,0
Divorced,Bachelor's Degree,Owner,10000.0,6250.0,Female,1.0,52.0,33.0,Unemployed,3.0,Professional,1
Married,Bachelor's Degree,Tenant,45000.0,2750.0,Female,0.0,44.0,6.0,More Than Seven Years,4.0,Professional,0
Single,Bachelor's Degree,Owner,25000.0,5250.0,Male,1.0,36.0,29.0,More Than Seven Years,3.0,,1
Single,Bachelor's Degree,Tenant,10000.0,2150.0,Male,0.0,71.0,89.0,Less Than Seven Years,7.0,Technician,0
Married,Master's Degree,Tenant,55000.0,3750.0,Male,2.0,28.0,22.0,Less Than One Year,4.0,Army,0
Single,Bachelor's Degree,Owner,50000.0,6250.0,Male,0.0,59.0,10.0,Less Than Four Years,4.0,Manager,0
Single,Primary School Grad,Tenant,25000.0,500.0,Male,1.0,48.0,3.0,Less Than One Year,5.0,Army,0
Married,Bachelor's Degree,Owner,25000.0,5250.0,Male,3.0,45.0,25.0,Less Than Seven Years,3.0,Professional,1
Single,Bachelor's Degree,Tenant,25000.0,2150.0,Female,0.0,48.0,4.0,Less Than Four Years,5.0,Technician,0
Married,Bachelor's Degree,Owner,50000.0,6250.0,Male,3.0,69.0,20.0,Less Than Seven Years,4.0,Professional,1
Single,Bachelor's Degree,Owner,15000.0,5250.0,Female,2.0,63.0,10.0,Less Than One Year,3.0,Manager,1
Married,Bachelor's Degree,Tenant,45000.0,5250.0,Male,2.0,23.0,22.0,Less Than Four Years,4.0,Manager,1
Single,Bachelor's Degree,Tenant,30000.0,2750.0,Female,0.0,55.0,84.0,Less Than One Year,6.0,Worker,0
Single,Bachelor's Degree,Tenant,10000.0,2150.0,Female,3.0,67.0,12.0,Less Than One Year,7.0,Army,0
Married,Bachelor's Degree,,15000.0,2150.0,Female,1.0,61.0,11.0,More Than Seven Years,6.0,Clerical,0
Married,Bachelor's Degree,Tenant,10000.0,2750.0,Male,2.0,39.0,17.0,Unemployed,4.0,Professional,0
Married,Bachelor's Degree,Tenant,40000.0,2750.0,Male,1.0,70.0,7.0,Unemployed,4.0,Worker,0
Married,Bachelor's Degree,Owner,85000.0,4250.0,Male,2.0,55.0,93.0,Less Than Four Years,4.0,Manager,1
Divorced,Bachelor's Degree,Owner,20000.0,6250.0,Female,3.0,18.0,63.0,More Than Seven Years,7.0,Professional,0
Married,Bachelor's Degree,Tenant,10000.0,2150.0,Male,1.0,44.0,23.0,Unemployed,7.0,Professional,0
Single,Master's Degree,Tenant,25000.0,2750.0,Female,3.0,53.0,1.0,Less Than Seven Years,3.0,Worker,0
Divorced,Bachelor's Degree,Tenant,40000.0,5250.0,Male,3.0,23.0,80.0,Less Than Seven Years,7.0,Professional,1
Single,Bachelor's Degree,Tenant,30000.0,2750.0,Male,3.0,49.0,1.0,Less Than Seven Years,7.0,Technician,0
Married,Bachelor's Degree,Tenant,15000.0,2750.0,Female,2.0,66.0,14.0,Less Than Seven Years,7.0,Army,0
Single,Master's Degree,Tenant,35000.0,2150.0,Male,0.0,55.0,13.0,Less Than Four Years,3.0,Professional,0
Single,Bachelor's Degree,Owner,40000.0,5250.0,Male,0.0,69.0,11.0,Less Than One Year,3.0,Manager,1
Single,Bachelor's Degree,Tenant,35000.0,2750.0,Male,0.0,54.0,9.0,More Than Seven Years,5.0,Worker,0
Married,Master's Degree,Tenant,45000.0,2750.0,Male,0.0,54.0,2.0,Less Than One Year,2.0,Farmer,0
Married,Bachelor's Degree,Owner,30000.0,5250.0,Male,3.0,64.0,30.0,Less Than Four Years,3.0,Professional,1
Divorced,Primary School Grad,Family Home,30000.0,500.0,Male,2.0,35.0,12.0,Less Than One Year,4.0,Farmer,0
Married,Doctorate Degree,Owner,10000.0,3750.0,Female,2.0,67.0,24.0,Less Than One Year,3.0,Professional,0
Married,Bachelor's Degree,Owner,40000.0,6250.0,Male,0.0,41.0,26.0,More Than Seven Years,2.0,Professional,1
Single,Bachelor's Degree,Tenant,105000.0,2750.0,Male,3.0,24.0,11.0,Less Than Seven Years,5.0,Clerical,0
Single,Bachelor's Degree,Tenant,45000.0,2750.0,Female,0.0,54.0,1.0,Less Than Seven Years,6.0,Technician,0
Single,Master's Degree,Tenant,20000.0,2750.0,Male,3.0,46.0,2.0,Less Than Seven Years,3.0,Farmer,0
Divorced,Bachelor's Degree,Tenant,25000.0,2750.0,Male,0.0,29.0,49.0,Less Than Seven Years,5.0,Farmer,0
Single,Bachelor's Degree,Tenant,20000.0,2150.0,Female,0.0,32.0,4.0,Less Than One Year,4.0,Technician,0
Married,Primary School Grad,Tenant,45000.0,500.0,Female,1.0,50.0,14.0,More Than Seven Years,4.0,Army,0
Single,Bachelor's Degree,Owner,15000.0,4250.0,Female,1.0,71.0,13.0,Less Than One Year,7.0,Manager,1
Single,Primary School Grad,Family Home,50000.0,500.0,Male,0.0,28.0,7.0,Less Than Seven Years,5.0,Clerical,0
Married,Bachelor's Degree,Owner,80000.0,6250.0,Male,0.0,33.0,10.0,More Than Seven Years,2.0,Manager,1
Married,Bachelor's Degree,Tenant,85000.0,2150.0,Male,3.0,34.0,3.0,Unemployed,6.0,Technician,0
Married,Bachelor's Degree,Owner,30000.0,4250.0,Female,2.0,54.0,15.0,Less Than Seven Years,3.0,Professional,1
Married,Master's Degree,Tenant,25000.0,2750.0,Female,2.0,40.0,40.0,Less Than Seven Years,2.0,Clerical,0
Single,Master's Degree,Tenant,85000.0,3750.0,Female,2.0,41.0,43.0,Less Than Four Years,7.0,Technician,0
Divorced,Bachelor's Degree,,20000.0,2750.0,Female,3.0,45.0,27.0,Unemployed,4.0,Professional,0
Divorced,Bachelor's Degree,Tenant,55000.0,2750.0,Male,1.0,24.0,2.0,Less Than One Year,4.0,Army,0
Divorced,Bachelor's Degree,Owner,15000.0,5250.0,Female,3.0,62.0,11.0,Less Than Seven Years,4.0,Manager,1
Single,Bachelor's Degree,Tenant,35000.0,2750.0,Male,1.0,33.0,37.0,Less Than Seven Years,4.0,Professional,0
Married,Bachelor's Degree,Tenant,80000.0,2750.0,Female,1.0,52.0,17.0,More Than Seven Years,6.0,Technician,0
Married,Bachelor's Degree,Tenant,45000.0,4250.0,Female,3.0,22.0,10.0,Less Than One Year,4.0,Manager,1
Single,Primary School Grad,Tenant,15000.0,500.0,Female,2.0,54.0,18.0,Less Than Seven Years,3.0,Clerical,0
Divorced,Primary School Grad,Family Home,75000.0,500.0,Male,1.0,28.0,8.0,Less Than Seven Years,4.0,Manager,0
Single,Bachelor's Degree,Tenant,10000.0,2150.0,Female,3.0,69.0,12.0,More Than Seven Years,4.0,Worker,0
Married,Master's Degree,Tenant,20000.0,,Male,1.0,26.0,52.0,Less Than One Year,2.0,Army,0
Married,Bachelor's Degree,Tenant,90000.0,2750.0,Male,2.0,54.0,76.0,Less Than One Year,4.0,Professional,0
Married,Bachelor's Degree,Owner,55000.0,5250.0,Female,3.0,43.0,13.0,Less Than Four Years,3.0,Manager,1
Divorced,Bachelor's Degree,Tenant,95000.0,2150.0,Female,0.0,27.0,85.0,Unemployed,4.0,Farmer,0
Married,Bachelor's Degree,Tenant,90000.0,2750.0,Female,1.0,57.0,26.0,Less Than One Year,4.0,Professional,0
Married,Master's Degree,Tenant,10000.0,2750.0,Female,3.0,36.0,15.0,Less Than Seven Years,2.0,Clerical,0
Divorced,Master's Degree,Tenant,30000.0,2150.0,Male,3.0,43.0,12.0,Less Than One Year,2.0,Army,0
,Master's Degree,Tenant,75000.0,2150.0,Female,2.0,66.0,17.0,Less Than Seven Years,3.0,Manager,0
Married,Bachelor's Degree,Owner,75000.0,6250.0,Female,1.0,50.0,25.0,Less Than One Year,3.0,Professional,1
Married,Bachelor's Degree,Owner,30000.0,6250.0,Male,1.0,54.0,23.0,Less Than Seven Years,4.0,Professional,1
Single,Bachelor's Degree,Tenant,85000.0,2150.0,Female,1.0,41.0,2.0,More Than Seven Years,4.0,Farmer,0
Married,Doctorate Degree,Tenant,10000.0,3750.0,Male,3.0,35.0,4.0,Less Than Seven Years,2.0,Manager,1
Married,Bachelor's Degree,Tenant,15000.0,5250.0,Female,3.0,38.0,8.0,,4.0,Professional,1
Married,Doctorate Degree,Owner,20000.0,3750.0,Male,1.0,45.0,27.0,Less Than One Year,3.0,Professional,1
Married,Bachelor's Degree,Tenant,35000.0,4250.0,Female,1.0,18.0,24.0,More Than Seven Years,4.0,Professional,1
Married,Master's Degree,Tenant,35000.0,2150.0,Female,2.0,53.0,2.0,More Than Seven Years,2.0,Worker,0
Married,Bachelor's Degree,Tenant,40000.0,6250.0,Male,0.0,32.0,14.0,Less Than Four Years,6.0,Professional,1
Divorced,Bachelor's Degree,Owner,45000.0,4250.0,Male,3.0,59.0,11.0,More Than Seven Years,3.0,Professional,1
Married,Primary School Grad,Family Home,95000.0,500.0,Male,1.0,21.0,10.0,Unemployed,3.0,Technician,0
Single,Bachelor's Degree,Owner,25000.0,4250.0,Female,0.0,69.0,16.0,Less Than Four Years,2.0,Professional,1
Single,Master's Degree,Tenant,20000.0,2750.0,Female,1.0,59.0,20.0,More Than Seven Years,3.0,Professional,0
Married,Bachelor's Degree,Tenant,25000.0,4250.0,Male,1.0,18.0,13.0,Less Than Four Years,7.0,Professional,1
Married,Bachelor's Degree,Owner,30000.0,5250.0,Female,3.0,54.0,7.0,More Than Seven Years,4.0,Professional,0
Single,Bachelor's Degree,Tenant,40000.0,5250.0,Female,,27.0,31.0,Less Than Seven Years,7.0,Manager,0
Married,Bachelor's Degree,Tenant,20000.0,,Male,0.0,49.0,14.0,Less Than Four Years,4.0,Manager,0
Single,Master's Degree,Tenant,15000.0,2150.0,Female,3.0,19.0,6.0,Unemployed,3.0,Professional,0
Single,Master's Degree,Tenant,,3750.0,Female,0.0,43.0,12.0,Unemployed,6.0,Professional,0
Married,Master's Degree,Tenant,75000.0,2750.0,Male,2.0,48.0,79.0,Unemployed,3.0,Professional,0
Married,Bachelor's Degree,Tenant,30000.0,2150.0,Male,1.0,40.0,7.0,More Than Seven Years,4.0,Technician,0
Married,Bachelor's Degree,Tenant,10000.0,2750.0,Female,0.0,71.0,31.0,Less Than Seven Years,4.0,Manager,0
Married,Master's Degree,Tenant,90000.0,2750.0,Male,0.0,71.0,39.0,Less Than Seven Years,3.0,Technician,0
Married,Bachelor's Degree,Tenant,20000.0,2750.0,Female,2.0,,91.0,Less Than One Year,4.0,Manager,0
Single,Master's Degree,Tenant,20000.0,2750.0,Female,1.0,20.0,30.0,Less Than One Year,3.0,Worker,0
Married,Bachelor's Degree,Owner,15000.0,6250.0,Male,1.0,48.0,16.0,Unemployed,6.0,Manager,1
Single,Master's Degree,Tenant,20000.0,2150.0,Male,2.0,70.0,4.0,Unemployed,3.0,Army,0
Married,Bachelor's Degree,Tenant,30000.0,2150.0,Male,1.0,68.0,12.0,Less Than Four Years,4.0,Professional,0
Single,Master's Degree,Tenant,40000.0,2750.0,Male,1.0,23.0,51.0,Less Than Seven Years,3.0,Manager,0
Married,Bachelor's Degree,Tenant,40000.0,2150.0,Male,0.0,27.0,8.0,More Than Seven Years,6.0,Professional,0
Married,Bachelor's Degree,Tenant,30000.0,2750.0,Female,0.0,65.0,5.0,More Than Seven Years,4.0,Clerical,0
Married,Bachelor's Degree,Tenant,15000.0,2150.0,Female,2.0,26.0,1.0,Less Than Four Years,7.0,Worker,0
Single,Bachelor's Degree,Owner,50000.0,5250.0,Male,1.0,22.0,3.0,Less Than Seven Years,4.0,Manager,1
Married,Bachelor's Degree,Owner,10000.0,4250.0,Female,2.0,59.0,92.0,Unemployed,7.0,Manager,1
Married,Primary School Grad,Tenant,75000.0,500.0,Male,1.0,62.0,15.0,Less Than One Year,4.0,Army,0
Married,Bachelor's Degree,Tenant,45000.0,2750.0,Female,3.0,31.0,73.0,Less Than One Year,4.0,Technician,0
Married,Master's Degree,Tenant,20000.0,2150.0,Female,2.0,28.0,31.0,Less Than Seven Years,3.0,Army,0
Married,Master's Degree,Tenant,35000.0,2150.0,Male,2.0,40.0,13.0,More Than Seven Years,2.0,Professional,0
Married,Master's Degree,Tenant,20000.0,3750.0,Male,0.0,70.0,6.0,More Than Seven Years,4.0,Farmer,0
Married,Master's Degree,Tenant,45000.0,2750.0,Male,2.0,58.0,57.0,Less Than Four Years,2.0,Manager,0
Married,Bachelor's Degree,Owner,45000.0,6250.0,Female,1.0,19.0,22.0,More Than Seven Years,5.0,Professional,1
Married,Primary School Grad,Family Home,20000.0,500.0,Male,2.0,18.0,82.0,Less Than Seven Years,6.0,Professional,0
Married,Master's Degree,Tenant,25000.0,2750.0,Female,3.0,69.0,10.0,Less Than Seven Years,2.0,Technician,0
Married,Master's Degree,Tenant,35000.0,2750.0,Female,0.0,30.0,12.0,Unemployed,2.0,Farmer,0
Married,Master's Degree,Tenant,15000.0,2750.0,Male,3.0,30.0,5.0,More Than Seven Years,2.0,Clerical,0
Married,Bachelor's Degree,Tenant,45000.0,2150.0,Female,0.0,46.0,15.0,Less Than Four Years,5.0,Manager,0
Married,Bachelor's Degree,Tenant,40000.0,2150.0,Female,2.0,26.0,13.0,More Than Seven Years,5.0,Clerical,0
Married,Bachelor's Degree,Owner,70000.0,5250.0,Male,1.0,52.0,12.0,Less Than Seven Years,4.0,Professional,0
Single,Bachelor's Degree,Owner,15000.0,6250.0,Female,0.0,22.0,38.0,Unemployed,3.0,Professional,1
Single,Bachelor's Degree,Owner,100000.0,6250.0,Female,1.0,46.0,15.0,More Than Seven Years,3.0,Manager,1
Married,Bachelor's Degree,Owner,35000.0,6250.0,Male,0.0,32.0,6.0,Unemployed,3.0,Manager,1
Single,,Owner,15000.0,5250.0,Female,3.0,51.0,1.0,Less Than Seven Years,4.0,Manager,1
Single,Bachelor's Degree,Tenant,90000.0,2750.0,Male,1.0,18.0,82.0,Less Than Seven Years,4.0,Army,0
Married,Bachelor's Degree,Tenant,55000.0,2150.0,Male,0.0,63.0,56.0,More Than Seven Years,4.0,Manager,0
Divorced,Bachelor's Degree,Tenant,35000.0,2750.0,Male,0.0,29.0,,Less Than Seven Years,6.0,Professional,0
Married,Master's Degree,Tenant,10000.0,2750.0,Female,1.0,39.0,2.0,Less Than One Year,3.0,Farmer,0
Married,Primary School Grad,Tenant,75000.0,,Female,2.0,49.0,28.0,Less Than Seven Years,2.0,Worker,0
Single,Bachelor's Degree,Owner,35000.0,6250.0,Female,2.0,71.0,18.0,Less Than Four Years,2.0,Manager,1
Married,Bachelor's Degree,Owner,15000.0,6250.0,Female,1.0,65.0,28.0,Less Than Four Years,2.0,Professional,1
Married,Bachelor's Degree,Tenant,35000.0,2750.0,Female,3.0,34.0,,Less Than Seven Years,6.0,Professional,0
Divorced,Master's Degree,Tenant,40000.0,2750.0,Female,3.0,58.0,81.0,Less Than Seven Years,3.0,Army,0
Single,Bachelor's Degree,Tenant,40000.0,2750.0,Female,2.0,67.0,11.0,Unemployed,4.0,Professional,0
Married,Doctorate Degree,Tenant,10000.0,3750.0,Male,3.0,18.0,34.0,Unemployed,3.0,Manager,0
Married,Bachelor's Degree,Owner,90000.0,6250.0,Female,3.0,28.0,,Less Than Seven Years,3.0,Manager,1
Single,Bachelor's Degree,Owner,20000.0,4250.0,Female,3.0,61.0,39.0,Less Than Four Years,4.0,Professional,0
Married,Bachelor's Degree,Owner,35000.0,6250.0,Male,1.0,18.0,4.0,More Than Seven Years,3.0,Manager,1
Single,Primary School Grad,Tenant,95000.0,500.0,Female,1.0,49.0,14.0,More Than Seven Years,3.0,Army,0
Married,Master's Degree,Tenant,30000.0,2150.0,Male,1.0,63.0,39.0,More Than Seven Years,3.0,Worker,0
Single,Bachelor's Degree,Tenant,20000.0,2750.0,Female,1.0,47.0,6.0,Unemployed,4.0,Army,0
Married,Master's Degree,Tenant,10000.0,2150.0,Male,2.0,68.0,12.0,Less Than Four Years,3.0,Manager,0
Married,Master's Degree,Tenant,45000.0,2150.0,Female,2.0,46.0,8.0,Less Than Four Years,3.0,Farmer,0
Married,Bachelor's Degree,Tenant,25000.0,2150.0,Male,3.0,55.0,18.0,More Than Seven Years,4.0,,0
Married,Bachelor's Degree,Owner,10000.0,4250.0,Male,0.0,64.0,1.0,Unemployed,4.0,Professional,1
Married,Primary School Grad,Family Home,40000.0,500.0,Female,0.0,25.0,2.0,More Than Seven Years,3.0,Worker,0
Married,Bachelor's Degree,Owner,45000.0,5250.0,Female,1.0,43.0,11.0,Less Than Four Years,3.0,Manager,1
Married,Bachelor's Degree,Tenant,35000.0,2150.0,Female,0.0,64.0,6.0,Less Than Four Years,6.0,Manager,0
Married,Master's Degree,Tenant,35000.0,2750.0,Female,1.0,18.0,9.0,More Than Seven Years,2.0,Farmer,0
Married,Master's Degree,Tenant,40000.0,2750.0,Male,3.0,30.0,13.0,Less Than One Year,3.0,Clerical,0
Married,Master's Degree,Tenant,20000.0,3750.0,Female,1.0,25.0,3.0,Less Than Four Years,4.0,Worker,0
Married,Master's Degree,Tenant,45000.0,2750.0,Female,0.0,25.0,10.0,More Than Seven Years,3.0,Army,0
Married,Bachelor's Degree,Tenant,45000.0,2150.0,Male,2.0,41.0,16.0,Less Than One Year,7.0,Manager,0
Married,Bachelor's Degree,Tenant,35000.0,2750.0,Male,3.0,53.0,33.0,More Than Seven Years,7.0,Professional,0
Single,Bachelor's Degree,Tenant,55000.0,2750.0,Female,3.0,43.0,8.0,Less Than Seven Years,6.0,Manager,0
Married,Master's Degree,Tenant,30000.0,2150.0,,3.0,30.0,1.0,Less Than One Year,3.0,Professional,0
Married,Doctorate Degree,Tenant,70000.0,3750.0,Male,3.0,31.0,5.0,Unemployed,3.0,Manager,0
Married,Master's Degree,Tenant,25000.0,3750.0,Male,3.0,63.0,22.0,Unemployed,4.0,Professional,0
Married,Doctorate Degree,Owner,75000.0,3750.0,Female,2.0,56.0,30.0,Less Than One Year,2.0,Manager,1
Married,Master's Degree,Tenant,30000.0,2750.0,Female,3.0,45.0,1.0,Unemployed,2.0,Army,0
Married,Bachelor's Degree,Tenant,20000.0,2150.0,Female,2.0,42.0,6.0,Less Than Four Years,4.0,Manager,0
Divorced,Bachelor's Degree,Tenant,25000.0,2150.0,Female,2.0,54.0,35.0,Unemployed,6.0,Farmer,0
Married,Bachelor's Degree,Tenant,85000.0,2750.0,Female,0.0,36.0,39.0,Less Than Four Years,4.0,Worker,0
Married,Doctorate Degree,Tenant,35000.0,3750.0,Male,2.0,35.0,6.0,Less Than One Year,3.0,Professional,1
Single,Doctorate Degree,Owner,10000.0,3750.0,Female,2.0,57.0,6.0,Less Than One Year,2.0,Professional,1
Married,Master's Degree,Tenant,30000.0,3750.0,Female,2.0,53.0,11.0,Less Than Four Years,6.0,Farmer,0
Married,Bachelor's Degree,Tenant,20000.0,2150.0,Male,1.0,65.0,7.0,More Than Seven Years,4.0,Army,0
Married,Master's Degree,Tenant,10000.0,2750.0,Male,1.0,18.0,10.0,Less Than Seven Years,3.0,Army,0
Married,Bachelor's Degree,Tenant,25000.0,2750.0,Female,2.0,42.0,1.0,Less Than Four Years,4.0,Farmer,0
Married,Bachelor's Degree,Owner,80000.0,6250.0,Male,0.0,45.0,8.0,Less Than One Year,6.0,Professional,1
Married,Master's Degree,Tenant,20000.0,2750.0,Female,1.0,70.0,5.0,Less Than Four Years,3.0,Army,0
Single,Bachelor's Degree,Owner,40000.0,5250.0,Female,2.0,45.0,33.0,Unemployed,7.0,Manager,1
,Bachelor's Degree,Tenant,35000.0,4250.0,Male,2.0,34.0,1.0,Less Than Four Years,6.0,Manager,0
Married,Bachelor's Degree,Tenant,40000.0,2750.0,Male,1.0,27.0,21.0,Less Than Seven Years,6.0,Manager,0
Married,Master's Degree,Tenant,45000.0,2150.0,Female,0.0,65.0,8.0,Less Than Seven Years,2.0,Professional,0
Married,Bachelor's Degree,Owner,25000.0,6250.0,Female,3.0,31.0,11.0,More Than Seven Years,3.0,Professional,1
Single,Bachelor's Degree,Tenant,15000.0,2750.0,Male,1.0,36.0,13.0,Unemployed,7.0,Farmer,0
Married,Bachelor's Degree,Tenant,100000.0,2150.0,Male,1.0,29.0,5.0,Less Than Four Years,4.0,Technician,0
Married,Bachelor's Degree,Owner,55000.0,5250.0,Female,1.0,18.0,12.0,More Than Seven Years,6.0,Manager,0
Single,Bachelor's Degree,Owner,,4250.0,Male,0.0,59.0,29.0,Less Than One Year,4.0,Professional,0
Married,Doctorate Degree,Tenant,20000.0,3750.0,Male,3.0,27.0,78.0,Less Than Seven Years,3.0,Manager,1
Married,Master's Degree,Tenant,30000.0,2150.0,Female,2.0,21.0,15.0,Less Than Four Years,2.0,,0
Married,Primary School Grad,Tenant,20000.0,500.0,Female,3.0,45.0,15.0,Unemployed,4.0,Worker,0
Married,Master's Degree,Tenant,25000.0,2750.0,Female,3.0,27.0,11.0,More Than Seven Years,3.0,Manager,0
Married,Bachelor's Degree,Tenant,,2750.0,Female,3.0,35.0,19.0,More Than Seven Years,5.0,Worker,0
Divorced,Bachelor's Degree,Tenant,35000.0,2750.0,Female,1.0,51.0,13.0,Less Than Seven Years,4.0,Farmer,0
Married,Doctorate Degree,Owner,85000.0,3750.0,Male,1.0,63.0,5.0,Less Than Four Years,3.0,Manager,1
,Bachelor's Degree,Tenant,25000.0,2750.0,Female,3.0,35.0,38.0,Less Than Seven Years,5.0,Worker,0
Single,Bachelor's Degree,Tenant,25000.0,2750.0,Male,2.0,33.0,3.0,Unemployed,7.0,Professional,0
Married,Primary School Grad,Tenant,50000.0,500.0,Female,3.0,54.0,21.0,Less Than Seven Years,5.0,Farmer,0
Divorced,Bachelor's Degree,Owner,,4250.0,Male,3.0,55.0,12.0,Less Than Four Years,4.0,Professional,0
Single,Bachelor's Degree,Owner,10000.0,5250.0,Female,1.0,69.0,6.0,Less Than Four Years,6.0,Manager,0
Divorced,Bachelor's Degree,Tenant,20000.0,2750.0,Male,3.0,35.0,9.0,Less Than Four Years,4.0,Technician,0
Married,Doctorate Degree,Owner,80000.0,3750.0,Male,2.0,54.0,67.0,Less Than One Year,3.0,Manager,1
Married,Master's Degree,Tenant,30000.0,2750.0,Female,3.0,33.0,7.0,Less Than Seven Years,3.0,Army,0
Single,Bachelor's Degree,Owner,20000.0,5250.0,Female,2.0,69.0,9.0,Less Than One Year,4.0,Manager,0
Married,Bachelor's Degree,Tenant,45000.0,2750.0,,1.0,30.0,47.0,More Than Seven Years,4.0,Manager,0
Married,Primary School Grad,,100000.0,500.0,Male,0.0,51.0,9.0,Less Than Seven Years,4.0,Army,0
Divorced,Primary School Grad,Tenant,20000.0,500.0,Female,1.0,48.0,10.0,More Than Seven Years,3.0,Army,0
Divorced,Bachelor's Degree,Owner,15000.0,4250.0,Female,0.0,34.0,10.0,Less Than One Year,3.0,Manager,1
Married,Bachelor's Degree,Owner,20000.0,4250.0,Male,3.0,43.0,35.0,Less Than One Year,3.0,Professional,1
Married,Master's Degree,Tenant,25000.0,3750.0,Male,2.0,59.0,12.0,Unemployed,4.0,Manager,0
Married,Master's Degree,Tenant,25000.0,2750.0,Female,0.0,24.0,11.0,Less Than Seven Years,3.0,Farmer,0
Married,Master's Degree,Tenant,40000.0,2750.0,Female,0.0,54.0,35.0,Less Than One Year,3.0,Clerical,0
Single,Master's Degree,Tenant,30000.0,2750.0,Male,0.0,24.0,10.0,Less Than One Year,2.0,Army,0
Divorced,Bachelor's Degree,Tenant,15000.0,,Female,3.0,65.0,29.0,Less Than Seven Years,4.0,Technician,0
Married,Bachelor's Degree,Tenant,20000.0,2750.0,Female,3.0,71.0,4.0,Less Than Seven Years,4.0,Worker,0
Married,Bachelor's Degree,Tenant,25000.0,4250.0,Male,1.0,21.0,31.0,More Than Seven Years,4.0,Professional,0
Divorced,Doctorate Degree,Tenant,15000.0,3750.0,Male,0.0,27.0,5.0,Less Than Four Years,3.0,Professional,1
Married,Bachelor's Degree,Owner,20000.0,5250.0,Female,2.0,67.0,15.0,Less Than Seven Years,4.0,Professional,0
Divorced,Primary School Grad,Tenant,10000.0,500.0,Female,2.0,54.0,11.0,More Than Seven Years,5.0,Manager,0
Married,Bachelor's Degree,,25000.0,2750.0,Female,0.0,25.0,10.0,Unemployed,4.0,Clerical,0
Single,Primary School Grad,Tenant,15000.0,500.0,Male,0.0,67.0,5.0,Less Than One Year,3.0,Army,0
Married,Bachelor's Degree,Owner,25000.0,4250.0,Male,3.0,57.0,6.0,More Than Seven Years,4.0,Professional,1
Single,Bachelor's Degree,Tenant,10000.0,2150.0,Female,0.0,43.0,13.0,Less Than Seven Years,6.0,Manager,0
Married,Master's Degree,Tenant,35000.0,2750.0,Female,3.0,39.0,8.0,Less Than Four Years,3.0,Professional,0
Married,Master's Degree,Tenant,55000.0,2750.0,Female,2.0,34.0,30.0,More Than Seven Years,3.0,Manager,0
Divorced,Bachelor's Degree,Tenant,40000.0,2750.0,Male,2.0,53.0,17.0,Less Than Four Years,4.0,Manager,0
